,Airline,Source,Destination,Route,Additional_Info,Duration,Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Price
7913,4,0,5,5,4,365,1,12,3,16,55,23,0,13817
7914,4,3,0,66,4,520,1,24,3,13,55,22,35,14231
7915,4,0,5,5,1,680,1,21,3,11,40,23,0,6992
7916,1,0,2,18,4,165,0,21,6,6,10,8,55,6961
7917,4,2,1,99,4,505,2,1,6,20,0,4,25,16263
7918,4,2,1,104,4,330,1,27,6,7,5,12,35,14714
7919,5,2,1,104,4,810,1,24,6,7,30,21,0,7740
7920,4,0,5,5,1,520,1,18,3,11,40,20,20,11087
7921,5,2,1,104,4,450,1,21,3,8,0,15,30,14486
7922,3,2,1,111,4,375,1,21,5,11,55,18,10,6442
7923,1,3,0,61,4,1830,2,18,5,12,0,18,30,10361
7924,0,3,0,73,4,955,1,12,5,7,35,23,30,5320
7926,7,3,0,64,4,150,0,15,5,17,10,19,40,4174
7927,1,2,1,103,4,875,1,21,5,17,40,8,15,8151
7928,4,2,1,104,4,1610,1,21,3,16,0,18,50,12557
7929,1,0,2,18,4,165,0,15,6,10,0,12,45,6961
7930,1,0,2,18,4,170,0,9,4,21,5,23,55,4441
7931,7,4,3,48,4,85,0,15,3,22,45,0,10,2753
7932,7,3,0,64,3,140,0,6,4,22,20,0,40,3841
7933,1,2,1,103,4,1010,1,6,4,6,10,23,0,5022
7934,1,2,1,106,4,170,0,6,6,5,10,8,0,5201
7935,1,2,1,106,4,180,0,3,6,14,10,17,10,6934
7936,3,3,0,90,4,280,1,1,4,17,35,22,15,5699
7937,8,0,2,18,4,165,0,27,6,19,30,22,15,5088
7938,5,2,1,104,4,650,1,21,3,8,25,19,15,8601
7939,3,3,0,92,4,295,1,15,5,9,20,14,15,11319
7940,3,4,3,48,4,85,0,9,3,21,20,22,45,3838
7941,4,3,0,66,4,1010,1,12,5,16,30,9,20,14388
7942,4,2,1,113,1,1620,2,15,6,9,35,12,35,10824
7943,4,2,1,104,1,360,1,6,4,13,0,19,0,5177
7944,4,2,1,104,4,450,1,27,6,11,30,19,0,14714
7945,4,3,0,66,4,685,1,12,6,8,25,19,50,13626
7946,1,2,1,105,4,1490,2,24,6,6,50,7,40,13381
7947,1,2,1,118,4,1485,2,9,3,18,30,19,15,18211
7948,5,2,1,112,4,485,2,21,3,13,15,21,20,6653
7949,4,3,0,66,4,570,1,12,5,14,5,23,35,14781
7950,1,3,0,67,4,955,2,6,5,9,25,1,20,11458
7951,4,3,0,66,1,800,1,9,6,6,30,19,50,10844
7952,3,4,3,48,4,90,0,24,5,2,35,4,5,3342
7953,4,2,1,104,1,1100,1,24,6,18,15,12,35,10262
7954,3,1,4,127,4,140,0,24,6,22,5,0,25,5277
7955,1,0,5,18,4,165,0,24,3,6,10,8,55,4441
7956,7,1,4,127,3,135,0,3,5,8,20,10,35,3543
7957,1,0,5,5,4,330,1,6,3,6,45,12,15,13912
7958,5,2,1,104,4,740,1,27,5,6,40,19,0,9315
7959,4,2,1,104,1,335,1,1,6,22,50,4,25,10262
7960,1,2,1,110,4,1560,2,27,6,17,15,19,15,12199
7961,3,1,4,127,4,140,0,27,5,22,5,0,25,5277
7962,1,3,0,62,4,1170,2,12,6,9,10,4,40,6117
7963,3,0,5,18,4,170,0,24,3,10,10,13,0,5734
7964,0,2,1,103,4,660,1,6,3,20,10,7,10,8627
7965,5,2,1,104,4,830,1,15,6,11,40,1,30,6795
7966,3,2,1,106,4,195,0,21,5,14,25,17,40,5601
7967,4,0,2,18,4,180,0,21,4,17,45,20,45,7229
7968,3,2,1,104,4,630,1,9,5,15,0,1,30,8330
7969,3,0,2,18,4,170,0,3,5,8,30,11,20,4823
7970,4,3,0,66,4,1610,1,24,3,19,45,22,35,13759
7971,1,2,1,97,4,1600,2,12,6,5,0,7,40,10231
7972,4,2,1,104,1,1425,1,27,5,19,15,19,0,12898
7973,4,0,5,5,4,280,1,6,3,5,45,10,25,19225
7974,4,4,3,48,1,85,0,27,5,7,5,8,30,4995
7975,3,2,1,111,4,320,1,12,6,6,50,12,10,5298
7976,4,2,1,113,1,1950,2,21,3,10,20,18,50,9254
7977,4,2,1,104,1,300,1,6,4,14,0,19,0,5177
7978,8,3,0,73,4,1625,1,21,5,20,20,23,25,9345
7979,4,3,0,66,1,475,1,6,5,8,25,16,20,10844
7980,1,2,1,122,4,1545,2,3,3,5,55,7,40,15428
7981,3,2,1,104,4,300,1,21,5,16,0,21,0,7255
7982,4,2,1,104,1,1655,1,21,5,9,0,12,35,12898
7983,3,0,5,26,4,295,1,1,3,13,40,18,35,8707
7984,4,2,1,104,1,1100,1,3,6,18,15,12,35,10262
7985,4,3,0,73,4,870,1,6,5,20,25,10,55,13067
7986,4,2,1,104,1,1395,1,6,6,19,45,19,0,10262
7987,1,3,0,64,4,155,0,9,4,20,45,23,20,4460
7988,4,3,0,66,4,570,1,24,5,14,5,23,35,14571
7989,1,2,1,97,4,1410,2,9,6,19,45,19,15,10178
7990,7,1,4,127,4,140,0,1,3,17,45,20,5,7718
7991,4,2,1,104,4,620,1,21,5,2,15,12,35,16376
7992,4,4,3,48,4,90,0,6,6,19,35,21,5,5678
7993,5,2,1,104,4,505,1,9,5,10,35,19,0,9103
7994,4,2,1,104,4,925,1,6,6,13,0,4,25,14714
7995,7,2,1,121,4,380,1,24,6,15,45,22,5,5583
7996,3,0,2,18,4,175,0,24,4,18,55,21,50,4823
7997,4,0,2,18,1,185,0,15,4,18,55,22,0,4544
7998,0,2,1,103,4,330,1,18,5,7,55,13,25,8759
7999,0,2,1,103,4,330,1,24,6,7,55,13,25,6152
8000,4,0,5,5,1,1365,1,18,3,11,40,10,25,11087
8001,1,3,0,88,4,725,2,6,6,8,20,20,25,11432
8002,7,3,0,64,3,150,0,27,3,17,15,19,45,3815
8003,8,3,0,73,4,965,1,1,4,17,0,9,5,8662
8004,4,0,5,5,4,1425,1,6,3,11,40,11,25,17261
8005,3,3,0,90,4,275,1,9,4,19,35,0,10,4860
8006,1,2,1,110,4,1560,2,3,3,17,15,19,15,13442
8007,8,4,3,45,4,435,1,6,3,15,40,22,55,12395
8008,1,3,0,90,4,1440,1,15,5,14,35,14,35,6528
8009,3,2,1,104,4,965,1,1,6,4,55,21,0,6314
8010,3,2,1,104,4,845,1,9,4,11,25,1,30,6270
8011,4,2,1,104,4,1395,1,6,6,19,45,19,0,14714
8012,5,2,1,104,4,600,1,15,6,9,15,19,15,9359
8013,1,2,1,106,4,230,0,9,4,14,5,17,55,6724
8014,4,2,1,104,1,1210,1,24,6,22,50,19,0,10262
8015,8,0,2,18,4,160,0,21,5,7,0,9,40,4668
8016,3,2,1,112,4,565,2,6,3,11,55,21,20,6610
8017,7,1,4,127,4,135,0,15,5,8,20,10,35,3597
8018,3,3,0,64,4,165,0,9,3,10,10,12,55,4462
8019,1,2,1,121,4,1640,1,6,3,6,5,9,25,12677
8020,5,2,1,104,4,910,1,1,3,0,20,15,30,23170
8021,3,3,0,64,4,155,0,6,6,4,40,7,15,4804
8022,5,2,1,104,4,760,1,27,5,12,50,1,30,6795
8023,1,3,0,60,4,1515,1,18,5,12,0,13,15,7662
8024,1,2,1,126,4,1100,2,6,6,13,20,7,40,12751
8025,4,4,3,45,4,1205,1,6,3,20,45,16,50,19595
8026,8,0,5,18,4,160,0,9,3,7,0,9,40,7975
8027,4,3,0,66,4,345,1,18,5,14,5,19,50,14781
8028,4,3,0,66,4,740,1,9,5,8,25,20,45,14781
8029,4,3,0,66,1,1585,1,24,3,13,55,16,20,10031
8030,4,3,0,66,1,345,1,9,6,14,5,19,50,10844
8031,4,0,2,18,1,180,0,9,5,19,50,22,50,3502
8032,4,2,1,113,4,1130,2,1,6,9,35,4,25,13292
8033,4,3,0,73,4,1630,1,6,6,20,25,23,35,14151
8034,7,4,3,48,4,80,0,1,3,5,45,7,5,12475
8035,4,2,1,104,4,940,1,3,6,20,55,12,35,14714
8036,5,2,1,104,4,390,1,24,5,19,0,1,30,8283
8037,4,0,5,5,1,775,1,12,3,20,35,9,30,11087
8038,4,3,0,66,1,345,1,21,5,14,5,19,50,10844
8039,3,2,1,104,4,415,1,24,6,18,35,1,30,5883
8040,1,0,5,12,4,630,2,15,3,5,50,16,20,7664
8041,4,2,1,104,1,1225,1,27,5,8,0,4,25,12898
8042,4,2,1,104,1,1210,1,12,6,22,50,19,0,10262
8043,4,3,0,73,4,575,1,15,5,9,35,19,10,13067
8044,3,3,0,64,4,155,0,18,3,15,10,17,45,4462
8045,4,4,3,48,4,85,0,27,6,2,55,4,20,5678
8046,4,3,0,66,4,330,1,21,5,6,30,12,0,14388
8047,4,2,1,104,4,1010,1,3,6,19,45,12,35,14714
8048,3,3,0,64,4,165,0,27,5,9,35,12,20,4804
8049,1,2,1,97,4,1600,2,9,5,5,0,7,40,11281
8050,4,3,0,66,1,660,1,24,3,21,10,8,10,11134
8051,1,4,3,39,4,810,2,12,3,19,40,9,10,11647
8052,4,3,0,73,1,1685,1,9,6,17,0,21,5,10539
8053,5,2,1,104,4,660,1,1,6,8,0,19,0,12192
8054,1,0,2,18,4,170,0,24,4,13,20,16,10,6121
8055,4,3,0,66,4,540,1,24,3,19,45,4,45,13759
8056,5,2,1,104,4,915,1,27,3,10,20,1,35,6427
8057,3,0,2,18,4,170,0,9,4,22,10,1,0,3943
8058,3,0,2,18,4,170,0,12,5,22,10,1,0,4284
8059,3,2,1,103,4,300,1,9,3,5,5,10,5,8147
8060,4,0,2,18,1,180,0,12,5,19,50,22,50,3502
8061,3,4,3,48,4,90,0,15,3,2,30,4,0,3342
8062,3,0,5,18,4,165,0,21,3,6,0,8,45,5734
8063,7,3,0,82,4,330,1,6,6,15,55,21,25,8224
8064,7,2,1,121,4,310,1,6,3,6,10,11,20,9748
8066,2,3,0,59,4,455,1,6,5,16,40,0,15,7102
8067,5,2,1,104,4,750,1,15,5,13,0,1,30,13727
8068,4,0,5,5,1,1310,1,18,3,11,40,9,30,11087
8070,4,0,2,18,1,165,0,1,6,6,0,8,45,7229
8071,4,2,1,104,1,1485,1,15,6,18,15,19,0,10262
8072,3,0,2,18,4,170,0,15,4,20,0,22,50,4823
8073,3,3,0,64,4,155,0,24,5,4,40,7,15,4804
8074,3,2,1,123,4,305,1,6,6,23,30,4,35,10112
8075,4,0,2,18,4,165,0,27,5,6,0,8,45,7229
8076,4,3,0,73,4,1745,1,24,5,17,0,22,5,13067
8077,4,2,1,104,4,865,1,3,6,14,0,4,25,14714
8078,1,2,1,103,4,795,1,3,6,9,45,23,0,8907
8079,4,0,2,18,4,175,0,9,4,11,10,14,5,7229
8080,5,2,1,115,4,465,2,3,3,17,50,1,35,24528
8081,3,2,1,104,4,965,1,3,6,4,55,21,0,6838
8082,5,2,1,104,1,835,1,12,6,7,5,21,0,10406
8083,8,4,3,45,4,690,1,6,3,21,55,9,25,12395
8084,1,3,0,73,4,1435,1,6,5,20,30,20,25,10203
8085,3,4,3,48,4,90,0,12,5,6,25,7,55,4049
8086,4,3,0,73,4,1295,1,9,6,20,25,18,0,13401
8087,1,2,1,116,4,1180,2,9,5,12,0,7,40,9968
8088,4,4,3,48,4,90,0,6,5,10,20,11,50,8040
8089,5,2,1,104,4,620,1,27,3,15,15,1,35,6427
8090,3,1,4,127,4,140,0,6,5,22,5,0,25,5277
8091,4,4,3,48,1,85,0,1,4,2,55,4,20,2228
8092,8,0,2,18,4,170,0,24,5,21,0,23,50,5613
8093,3,3,0,90,4,280,1,12,5,17,35,22,15,6669
8094,8,1,4,127,4,140,0,15,5,17,45,20,5,11982
8095,4,3,0,70,1,1495,2,21,5,6,30,7,25,10118
8096,3,3,0,64,4,160,0,15,3,21,25,0,5,4148
8097,4,2,1,104,4,620,1,9,6,2,15,12,35,18371
8098,5,2,1,104,4,570,1,12,6,11,30,21,0,13587
8099,1,2,1,110,4,1560,2,6,6,17,15,19,15,12760
8100,4,2,1,116,1,1125,2,6,6,9,40,4,25,10368
8101,3,4,3,48,4,90,0,1,6,2,35,4,5,3175
8102,7,1,4,127,4,135,0,9,5,9,45,12,0,3597
8103,5,2,1,104,1,840,1,27,5,11,30,1,30,6733
8104,5,2,1,104,4,525,1,1,6,3,50,12,35,12192
8106,8,0,2,18,4,170,0,12,5,11,30,14,20,4668
8107,4,2,1,104,1,1145,1,27,6,17,30,12,35,10262
8108,4,2,1,116,4,1125,2,18,5,9,40,4,25,15129
8109,5,2,1,111,4,920,1,3,6,7,10,22,30,7878
8110,4,4,3,48,4,90,0,18,3,10,20,11,50,8040
8111,4,2,1,104,1,620,1,9,5,2,15,12,35,12373
8113,3,1,4,127,4,140,0,18,5,22,5,0,25,5277
8114,5,2,1,104,4,480,1,21,5,13,0,21,0,7888
8115,5,2,1,104,4,630,1,3,6,8,45,19,15,9001
8116,3,4,3,48,4,85,0,21,3,6,20,7,45,4049
8117,3,1,4,127,4,140,0,24,3,5,15,7,35,4326
8118,3,0,5,18,4,170,0,9,3,23,30,2,20,4777
8119,3,2,1,104,4,570,1,21,3,11,30,21,0,6838
8120,3,2,1,121,4,315,1,6,6,7,15,12,30,6582
8121,4,2,1,104,1,885,1,1,6,21,50,12,35,10262
8122,0,0,5,18,5,165,0,1,3,23,25,2,10,10873
8123,4,2,1,104,1,620,1,27,6,2,15,12,35,10262
8124,3,3,0,64,4,170,0,27,3,5,30,8,20,4148
8125,3,2,1,112,4,565,2,27,3,11,55,21,20,6494
8126,4,2,1,104,1,1595,1,21,5,10,0,12,35,12898
8127,1,2,1,97,4,2295,2,9,6,5,0,19,15,9968
8128,4,2,1,104,1,805,1,21,5,15,0,4,25,12898
8129,5,2,1,111,4,455,1,24,5,14,55,22,30,7740
8130,1,3,0,77,4,675,1,9,5,9,50,21,5,7452
8131,4,4,3,48,1,85,0,21,3,7,10,8,35,4160
8132,3,0,2,18,4,170,0,27,5,8,30,11,20,4823
8133,1,2,1,108,4,500,2,18,5,10,55,19,15,13486
8134,4,0,2,18,1,185,0,27,4,18,55,22,0,4544
8135,1,2,1,112,4,1420,2,21,5,9,45,9,25,10975
8136,3,1,4,127,4,140,0,3,5,14,45,17,5,3858
8137,4,2,1,116,4,1375,2,6,5,5,30,4,25,15129
8138,1,2,1,112,4,1420,2,15,6,9,45,9,25,10975
8139,0,2,1,103,4,340,1,9,5,16,45,22,25,6752
8140,0,3,0,64,4,150,0,18,6,9,45,12,15,3807
8141,1,2,1,121,4,1255,1,6,3,12,30,9,25,13832
8142,4,0,2,18,1,185,0,6,4,18,55,22,0,4544
8143,4,3,0,66,4,800,1,6,6,18,55,8,15,14571
8144,8,1,4,127,4,140,0,24,6,17,45,20,5,11982
8145,4,4,3,48,4,85,0,1,5,7,5,8,30,8040
8146,8,0,5,18,4,155,0,18,3,16,0,18,35,11913
8147,0,3,0,60,4,220,1,24,5,6,50,10,30,5162
8148,4,2,1,116,4,1615,2,15,6,9,40,12,35,13014
8149,4,3,0,66,1,450,1,18,5,21,10,4,40,8586
8150,5,2,1,104,4,660,1,21,5,8,0,19,0,10197
8151,8,3,0,73,4,1640,1,1,5,17,0,20,20,8610
8152,0,0,2,18,4,170,0,1,6,23,55,2,45,7120
8153,1,2,1,124,4,2280,3,9,5,5,15,19,15,10703
8154,4,2,1,104,1,1165,1,1,6,9,0,4,25,10262
8155,4,2,1,113,1,810,2,27,6,5,30,19,0,11507
8156,3,0,2,18,4,180,0,6,6,21,15,0,15,3943
8157,4,2,1,113,4,1620,2,15,6,9,35,12,35,13292
8158,3,0,5,26,4,295,1,21,3,13,40,18,35,7166
8159,4,2,1,104,1,360,1,15,6,13,0,19,0,10262
8160,0,2,1,103,4,625,1,12,6,20,45,7,10,6152
8161,4,3,0,73,1,750,1,15,5,9,35,22,5,10703
8162,4,0,2,18,1,180,0,21,5,7,10,10,10,4030
8163,5,2,1,104,4,485,1,6,3,17,30,1,35,17057
8164,3,1,4,127,4,140,0,18,6,7,55,10,15,3850
8165,4,3,0,66,4,800,1,6,5,20,0,9,20,14388
8166,3,2,1,121,4,325,1,3,4,2,0,7,25,4744
8167,4,2,1,104,1,1145,1,1,6,17,30,12,35,10262
8169,0,2,1,103,4,870,1,27,5,7,55,22,25,6152
8170,4,0,5,5,4,1445,1,6,3,8,55,9,0,15025
8171,3,4,3,48,4,90,0,3,3,16,55,18,25,6795
8172,1,3,0,73,4,1615,1,24,5,17,30,20,25,10623
8173,3,1,4,127,4,140,0,24,5,7,55,10,15,3850
8175,4,3,0,66,1,510,1,1,5,14,5,22,35,10844
8176,1,2,1,97,4,1410,2,27,5,19,45,19,15,10441
8177,5,2,1,104,4,480,1,27,6,17,30,1,30,13377
8178,1,2,1,117,4,1820,2,18,5,12,55,19,15,13696
8179,3,0,2,18,4,170,0,3,6,0,25,3,15,3943
8182,1,0,5,25,4,1795,2,24,3,17,0,22,55,8114
8183,7,2,1,121,4,315,1,24,6,6,5,11,20,5583
8184,4,0,5,5,4,920,1,12,3,16,55,8,15,13817
8185,5,2,1,104,4,385,1,27,3,12,50,19,15,6953
8186,5,2,1,104,4,640,1,27,3,10,20,21,0,6637
8187,3,3,0,64,4,165,0,3,4,9,35,12,20,4174
8188,1,2,1,112,4,1420,2,21,3,9,45,9,25,8140
8189,4,0,5,5,4,960,1,12,3,7,0,23,0,13817
8190,4,2,1,104,1,600,1,6,6,9,0,19,0,10262
8191,3,2,1,103,4,290,1,18,5,15,10,20,0,6496
8192,3,2,1,123,4,305,1,15,6,23,30,4,35,10112
8193,1,2,1,112,4,1210,2,27,5,13,15,9,25,10467
8194,3,2,1,104,4,895,1,1,6,10,35,1,30,6206
8195,1,3,0,61,4,1830,2,24,5,12,0,18,30,10151
8196,3,3,0,64,4,150,0,12,6,15,15,17,45,4804
8197,2,0,5,18,4,175,0,24,3,7,45,10,40,5048
8198,4,4,3,48,1,85,0,6,6,2,55,4,20,4050
8199,7,0,2,18,3,170,0,1,6,9,30,12,20,3919
8200,4,3,0,66,1,665,1,9,6,21,10,8,15,11841
8201,3,2,1,104,4,305,1,24,4,20,25,1,30,5065
8202,1,3,0,61,4,1830,2,9,5,12,0,18,30,9626
8203,3,0,2,18,4,170,0,27,6,22,10,1,0,3419
8204,1,3,0,79,4,805,3,9,6,9,50,23,15,14960
8205,3,0,2,18,4,180,0,9,6,21,15,0,15,3943
8206,5,2,1,104,4,615,1,9,5,9,0,19,15,14323
8207,1,3,0,67,4,1255,2,9,6,16,50,13,45,11752
8208,5,2,1,104,4,645,1,6,6,8,30,19,15,7677
8209,5,2,1,104,4,480,1,24,5,13,0,21,0,14067
8210,4,3,0,66,4,730,1,1,5,21,10,9,20,14781
8211,4,3,0,73,4,1285,1,15,5,17,0,14,25,11467
8212,4,2,1,99,4,505,2,21,5,20,0,4,25,16263
8213,4,2,1,104,1,550,1,18,5,19,15,4,25,12373
8214,5,2,1,104,4,490,1,15,6,12,50,21,0,7005
8215,3,2,1,103,4,295,1,18,5,5,10,10,5,7580
8217,4,0,2,18,4,180,0,18,5,17,45,20,45,7229
8218,3,2,1,104,4,860,1,9,4,6,40,21,0,6093
8219,7,3,0,64,4,155,0,15,6,6,55,9,30,3873
8220,4,2,1,104,1,395,1,24,6,21,50,4,25,10262
8221,4,3,0,66,4,570,1,1,4,14,5,23,35,13364
8222,4,2,1,104,1,620,1,15,5,2,15,12,35,12373
8223,7,4,3,48,3,90,0,12,5,22,45,0,15,1965
8224,5,2,1,104,4,490,1,6,6,12,50,21,0,7005
8225,1,0,5,18,4,165,0,18,3,10,0,12,45,4441
8226,5,2,1,104,4,845,1,21,3,4,45,18,50,11098
8227,3,2,1,104,4,975,1,21,5,9,15,1,30,7318
8228,4,2,1,104,4,1280,1,21,3,7,5,4,25,12767
8229,7,3,0,82,4,320,1,24,3,15,55,21,15,10654
8230,7,2,1,121,4,380,1,9,6,15,45,22,5,6297
8231,5,2,1,111,4,385,1,3,3,9,45,16,10,11265
8232,1,4,3,36,4,150,2,6,3,17,20,14,50,11972
8233,5,2,1,104,4,835,1,9,6,7,5,21,0,13587
8234,3,3,0,64,4,155,0,3,6,17,15,19,50,4804
8235,1,3,0,69,4,535,2,1,5,9,25,18,20,8366
8236,1,3,0,66,4,1350,1,18,5,9,25,7,55,8366
8237,1,3,0,87,4,810,2,18,5,8,20,21,50,10697
8238,4,2,1,116,4,810,2,21,5,5,30,19,0,15129
8239,3,1,4,127,4,140,0,18,5,14,45,17,5,3858
8240,4,0,2,18,4,185,0,6,4,18,55,22,0,7229
8241,3,2,1,104,4,300,1,27,4,16,0,21,0,6937
8242,4,2,1,104,4,300,1,24,6,14,0,19,0,14714
8243,4,0,5,5,1,625,1,15,3,5,45,16,10,9134
8244,4,2,1,104,1,715,1,3,6,7,5,19,0,10577
8245,4,3,0,66,4,845,1,6,5,20,0,10,5,14388
8246,1,2,1,103,4,1125,1,12,6,13,30,8,15,8991
8247,1,2,1,117,4,1820,2,27,5,12,55,19,15,12436
8248,1,0,5,4,4,1600,2,12,3,6,45,9,25,12515
8249,7,2,1,121,4,380,1,15,6,15,45,22,5,5583
8250,1,2,1,104,4,520,1,9,3,23,0,7,40,10840
8251,4,2,1,99,4,1460,2,27,6,12,15,12,35,14300
8252,7,0,2,18,3,175,0,18,4,21,10,0,5,5515
8253,4,3,0,66,1,400,1,15,5,14,5,20,45,10844
8254,4,3,0,66,1,980,1,24,3,16,55,9,15,11134
8255,1,0,2,18,4,165,0,24,4,10,0,12,45,6121
8256,1,3,0,61,4,1195,2,21,5,12,0,7,55,10676
8257,4,3,0,66,4,365,1,1,5,16,30,22,35,14781
8258,4,0,2,18,1,180,0,6,4,19,50,22,50,4544
8259,2,0,2,18,4,175,0,6,4,7,45,10,40,4632
8260,4,2,1,97,4,1995,2,21,3,19,10,4,25,10929
8261,0,3,0,64,4,155,0,21,4,10,20,12,55,4409
8262,7,3,0,64,4,155,0,1,5,6,55,9,30,3873
8263,4,0,2,18,1,180,0,27,5,7,10,10,10,4030
8264,0,3,0,64,4,150,0,9,5,22,50,1,20,3807
8265,1,3,0,74,4,920,2,12,5,10,0,1,20,12140
8266,7,3,0,64,4,150,0,6,3,9,0,11,30,4096
8267,4,2,1,99,4,1095,2,15,6,18,20,12,35,14300
8268,5,2,1,104,1,560,1,27,6,11,40,21,0,6007
8269,3,3,0,64,4,150,0,1,4,14,25,16,55,4174
8270,7,1,4,127,4,140,0,21,6,17,45,20,5,3597
8271,1,2,1,116,4,435,2,24,6,12,0,19,15,9548
8272,1,0,5,5,4,385,1,15,3,8,50,15,15,8714
8273,8,3,0,73,4,1640,1,12,6,17,0,20,20,8085
8274,4,2,1,116,1,535,2,3,6,19,30,4,25,10368
8275,1,2,1,112,4,1580,2,27,6,7,5,9,25,10975
8276,5,2,1,104,4,810,1,9,5,7,30,21,0,7670
8277,5,2,1,104,4,450,1,15,5,18,0,1,30,8073
8278,4,0,5,5,4,710,1,12,3,22,55,10,45,13817
8279,3,3,0,80,4,265,1,9,4,19,20,23,45,3574
8280,4,2,1,104,4,395,1,9,5,21,50,4,25,15554
8281,1,2,1,104,4,1335,1,27,3,21,0,19,15,6692
8282,7,4,3,48,3,90,0,15,6,22,45,0,15,1965
8283,3,4,3,48,4,95,0,24,6,20,5,21,40,2227
8284,3,1,4,127,4,140,0,9,6,14,45,17,5,3597
8285,4,2,1,104,4,865,1,6,6,14,0,4,25,14714
8286,7,3,0,64,4,150,0,9,3,17,15,19,45,4622
8287,4,2,1,116,4,1375,2,1,5,5,30,4,25,15129
8288,3,1,4,127,4,140,0,15,6,22,5,0,25,5277
8289,5,2,1,104,4,590,1,27,3,9,0,18,50,11667
8290,4,3,0,73,1,1570,1,9,6,17,0,19,10,10539
8291,4,3,0,73,4,1080,1,9,5,20,25,14,25,11467
8292,1,2,1,121,4,965,1,12,6,17,20,9,25,7480
8293,2,0,2,18,4,165,0,24,4,20,55,23,40,3419
8294,3,2,1,104,4,895,1,27,6,10,35,1,30,5684
8295,3,3,0,91,4,325,1,12,6,18,5,23,30,6218
8296,4,3,0,66,1,520,1,12,6,20,0,4,40,6959
8297,8,0,2,18,4,165,0,12,6,19,30,22,15,4878
8298,1,3,0,72,4,1345,2,1,4,7,0,5,25,12219
8299,4,3,0,73,1,800,1,21,5,20,25,9,45,12384
8300,4,2,1,106,1,195,0,15,6,11,0,14,15,7202
8301,7,3,0,64,4,150,0,1,6,17,10,19,40,4174
8302,1,4,3,48,4,85,0,12,5,15,0,16,25,3100
8303,4,0,5,5,1,380,1,21,3,8,55,15,15,7832
8304,5,2,1,111,4,455,1,9,6,14,55,22,30,6723
8305,1,3,0,87,4,1415,2,6,6,8,20,7,55,10697
8306,7,3,0,64,3,140,0,1,6,22,20,0,40,3841
8307,1,3,0,78,4,1155,2,1,4,16,45,12,0,9920
8308,3,0,5,18,4,175,0,1,3,18,25,21,20,12649
8309,3,2,1,104,4,575,1,6,6,11,25,21,0,6093
8311,4,0,2,18,1,180,0,27,4,17,45,20,45,4544
8312,1,3,0,64,4,150,0,27,3,14,15,16,45,5170
8313,3,4,3,48,4,90,0,9,6,2,35,4,5,2754
8314,1,4,3,48,4,90,0,12,6,13,55,15,25,3100
8315,1,3,0,78,4,1830,2,1,4,16,45,23,15,9237
8316,5,2,1,104,4,750,1,15,6,13,0,1,30,7198
8317,4,2,1,104,1,1505,1,1,6,11,30,12,35,10262
8318,7,2,1,121,4,360,1,27,3,15,55,21,55,5111
8320,5,2,1,104,4,630,1,1,6,8,45,19,15,10261
8321,3,1,4,127,4,140,0,9,3,19,35,21,55,6297
8322,5,2,1,104,4,910,1,15,6,3,50,19,0,12192
8323,3,0,2,18,4,170,0,15,6,10,10,13,0,3943
8324,4,2,1,102,4,425,2,27,5,5,30,12,35,16274
8325,4,2,1,104,1,330,1,21,5,7,5,12,35,12898
8326,7,0,2,18,4,160,0,15,5,5,55,8,35,3311
8327,5,2,1,104,4,460,1,21,5,4,55,12,35,9103
8328,3,3,0,64,4,165,0,15,3,22,10,0,55,4148
8329,3,3,0,64,4,155,0,9,6,15,30,18,5,5224
8330,3,3,0,64,4,155,0,9,5,4,40,7,15,4804
8331,3,1,4,127,4,140,0,6,6,19,35,21,55,3597
8332,3,3,0,64,4,155,0,27,6,11,30,14,5,4804
8333,4,4,3,48,1,90,0,6,5,10,20,11,50,4995
8334,7,3,0,64,4,145,0,9,4,9,0,11,25,3873
8335,4,2,1,104,1,805,1,1,6,15,0,4,25,10262
8336,4,4,3,48,1,90,0,18,6,19,35,21,5,3210
8337,2,2,1,111,4,365,1,9,6,7,30,13,35,6276
8338,4,0,5,5,1,650,1,9,3,21,25,8,15,9134
8339,4,0,5,5,1,1100,1,12,3,18,55,13,15,11087
8340,4,3,0,66,4,875,1,1,5,14,5,4,40,13941
8341,1,2,1,106,4,170,0,3,6,5,10,8,0,5201
8342,3,2,1,111,4,665,1,24,4,5,5,16,10,6171
8343,0,3,0,64,4,150,0,1,3,19,35,22,5,5964
8345,4,2,1,116,1,1615,2,18,5,9,40,12,35,13029
8346,4,0,2,18,1,180,0,27,5,8,20,11,20,4030
8347,2,3,0,59,4,455,1,18,5,16,40,0,15,10586
8348,1,4,3,50,4,1910,2,6,3,11,35,19,25,17926
8349,4,2,1,106,4,195,0,6,6,11,0,14,15,9564
8350,4,3,0,77,4,435,1,15,5,10,20,17,35,8355
8351,5,2,1,104,4,910,1,6,6,10,20,1,30,6795
8352,1,2,1,103,4,1125,1,15,5,13,30,8,15,10671
8353,1,2,1,126,4,1100,2,27,3,13,20,7,40,10178
8354,8,3,0,73,4,1555,1,12,6,7,10,9,5,7927
8355,1,4,3,48,4,90,0,18,5,13,55,15,25,3100
8356,1,2,1,97,4,1410,2,6,3,19,45,19,15,12646
8357,3,2,1,103,4,300,1,6,3,5,5,10,5,7894
